OID_,IFI_HUC12,FREQUENCY,MEAN_ICI_I
,110200090906.000000000000000,16,0.763663639326000
,110200091001.000000000000000,32,0.623468942703000
,110200091002.000000000000000,21,0.656626780702000
,110200091003.000000000000000,6,0.350546682195000
,110200091004.000000000000000,3,0.669223407554000
,110200091005.000000000000000,3,0.669223407554000
,110200091006.000000000000000,8,0.675320334558000
,110200091007.000000000000000,3,0.581803216945000
,110200091008.000000000000000,24,0.528371074447000
,110200091101.000000000000000,1,0.542500705245000
,110200091102.000000000000000,1,0.542500705245000
,110200091103.000000000000000,1,0.542500705245000
,110200091104.000000000000000,1,0.542500705245000
,110200091105.000000000000000,1,0.542500705245000
,110200091106.000000000000000,1,0.542500705245000
,110200091107.000000000000000,2,0.518921559976000
,110200091201.000000000000000,3,0.483605227708000
,110200091202.000000000000000,5,0.567497277674000
,110200091203.000000000000000,1,0.731822479982000
,110200091204.000000000000000,12,0.729409006192000
,110200091205.000000000000000,5,0.748422638026000
,110200091301.000000000000000,10,0.842329688273000
,110200091302.000000000000000,3,0.865660590493000
,110200091303.000000000000000,7,0.763614265745000
,110200091304.000000000000000,9,0.815902468464000
,110200091305.000000000000000,7,0.802755985697000
,110200091306.000000000000000,23,0.653657028536000
,110200091401.000000000000000,8,0.587979258847000
,110200091402.000000000000000,10,0.574531949433000
,110200091403.000000000000000,12,0.242696911708000
,110200091404.000000000000000,3,0.495644790695000
,110200091405.000000000000000,11,0.482227700386000
,110200091406.000000000000000,41,0.494737935304000
,110200091501.000000000000000,11,0.579348345108000
,110200091502.000000000000000,159,0.608473190758000
,110200091503.000000000000000,3,0.344303733302000
,110200091504.000000000000000,12,0.363149468998000
,110200091505.000000000000000,142,0.495945019956000
,110200091601.000000000000000,4,0.800957684279000
,110200091602.000000000000000,6,0.738401315332000
,110200091603.000000000000000,7,0.641828900426000
,110200091604.000000000000000,4,0.377667813506000
,110200091605.000000000000000,14,0.436355511678000
,110200091701.000000000000000,7,0.295632402312000
,110200091702.000000000000000,22,0.399170370426000
,110200091703.000000000000000,9,0.436675948822000
,110200091704.000000000000000,2,0.404352003614000
,110200091705.000000000000000,71,0.482382696026000
,110200091801.000000000000000,4,0.482454327368000
,110200091802.000000000000000,7,0.578274296563000
,110200091803.000000000000000,3,0.398292274183000
,110200091804.000000000000000,22,0.570384669281000
,110200091901.000000000000000,9,0.393411180025000
,110200091902.000000000000000,44,0.704918898660000
,110200100101.000000000000000,10,0.796875272674000
,110200100102.000000000000000,11,0.640838132436000
,110200100103.000000000000000,9,0.671981005476000
,110200100104.000000000000000,13,0.739160719772000
,110200100105.000000000000000,8,0.711913333745000
,110200100106.000000000000000,8,0.684485513834000
,110200100107.000000000000000,16,0.765194096148000
,110200100108.000000000000000,31,0.701072163223000
,110200100201.000000000000000,4,0.680793116735000
,110200100202.000000000000000,14,0.757299141892000
,110200100203.000000000000000,13,0.739360486508000
,110200100204.000000000000000,15,0.727994691916000
,110200100205.000000000000000,10,0.730659828941000
,110200100206.000000000000000,2,0.777455825366000
,110200100207.000000000000000,11,0.744221274528000
,110200100301.000000000000000,6,0.677349637717000
,110200100302.000000000000000,10,0.693680632904000
,110200100303.000000000000000,4,0.799644920517000
,110200100304.000000000000000,9,0.764595447579000
,110200100305.000000000000000,3,0.758125999711000
,110200100306.000000000000000,12,0.783980676484000
,110200100307.000000000000000,8,0.806965089594000
,110200100308.000000000000000,21,0.795072451947000
,110200100401.000000000000000,5,0.771600339590000
,110200100402.000000000000000,8,0.765835827512000
,110200100501.000000000000000,7,0.842669031290000
,110200100502.000000000000000,5,0.855451164208000
,110200100503.000000000000000,14,0.816958657617000
,110200100504.000000000000000,14,0.728550208127000
,110200100601.000000000000000,15,0.651171226089000
,110200100602.000000000000000,2,0.572155256843000
,110200100603.000000000000000,9,0.609909316023000
,110200100604.000000000000000,8,0.575023687886000
,110200100605.000000000000000,2,0.628283269841000
,110200100606.000000000000000,7,0.858850936309000
,110200100607.000000000000000,14,0.854234122270000
,110200100608.000000000000000,7,0.872266741772000
,110200100609.000000000000000,16,0.743585790196000
,110200100701.000000000000000,11,0.765275361680000
,110200100702.000000000000000,6,0.782417576667000
,110200100703.000000000000000,5,0.781942982413000
,110200100704.000000000000000,4,0.775279754261000
,110200100705.000000000000000,11,0.817472571215000
,110200100706.000000000000000,3,0.874232803325000
,110200100707.000000000000000,14,0.848182104761000
,110200100801.000000000000000,6,0.829775142849000
,110200100802.000000000000000,3,0.723819495941000
,110200100803.000000000000000,21,0.857866204659000
,110200100804.000000000000000,8,0.861164039539000
,110200100901.000000000000000,13,0.870677081532000
,110200100902.000000000000000,9,0.869409220479000
,110200101001.000000000000000,3,0.860875749308000
,110200101002.000000000000000,4,0.856444928927000
,110200101003.000000000000000,5,0.814815621416000
,110200101004.000000000000000,6,0.851455899758000
,110200101005.000000000000000,20,0.838439000294000
,110200101101.000000000000000,6,0.876652137365000
,110200101102.000000000000000,19,0.827990409536000
,110200101103.000000000000000,3,0.743409218885000
,110200101104.000000000000000,8,0.726963513356000
,110200101105.000000000000000,9,0.822381802185000
,110200101106.000000000000000,5,0.845808165200000
,110200101107.000000000000000,15,0.797815541033000
,110200101201.000000000000000,10,0.859431214553000
,110200101202.000000000000000,10,0.852782450839000
,110200101301.000000000000000,9,0.828202168849000
,110200101302.000000000000000,9,0.811924330607000
,110200101303.000000000000000,5,0.785993050513000
,110200101304.000000000000000,13,0.752421882136000
,110200101401.000000000000000,14,0.817595388355000
,110200101402.000000000000000,17,0.762887194714000
,110200101501.000000000000000,7,0.866427764070000
,110200101502.000000000000000,15,0.872722844187000
,110200101503.000000000000000,9,0.869012741865000
,110200101504.000000000000000,8,0.873534451008000
,110200101505.000000000000000,9,0.850049985952000
,110200101506.000000000000000,5,0.848545514544000
,110200101507.000000000000000,7,0.862303225060000
,110200101508.000000000000000,6,0.834606245466000
,110200101509.000000000000000,13,0.778793749399000
,110200101510.000000000000000,16,0.719414158537000
,110200101601.000000000000000,15,0.833249359388000
,110200101602.000000000000000,9,0.797451729552000
,110200101603.000000000000000,13,0.801653207828000
,110200101604.000000000000000,12,0.664935137325000
,110200101701.000000000000000,5,0.858261190625000
,110200101702.000000000000000,10,0.830979748167000
,110200101703.000000000000000,13,0.826226720054000
,110200101704.000000000000000,14,0.839264726288000
,110200101705.000000000000000,3,0.854091126960000
,110200101706.000000000000000,12,0.825184885641000
,110200101707.000000000000000,6,0.779893832281000
,110200101708.000000000000000,13,0.804470918230000
,110200101709.000000000000000,12,0.802891339318000
,110200101801.000000000000000,11,0.701581092720000
,110200101802.000000000000000,17,0.741082319665000
,110200101803.000000000000000,1,0.867697249708000
,110200101804.000000000000000,5,0.863129637839000
,110200101805.000000000000000,6,0.801058957487000
,110200101806.000000000000000,21,0.693521536310000
,110200101807.000000000000000,11,0.687832673378000
,110200101901.000000000000000,11,0.819352045368000
,110200101902.000000000000000,11,0.794522441232000
,110200101903.000000000000000,7,0.769132689851000
,110200101904.000000000000000,13,0.545709051145000
,110200110101.000000000000000,10,0.813969235294000
,110200110102.000000000000000,15,0.797847082814000
,110200110103.000000000000000,11,0.833013568979000
,110200110104.000000000000000,14,0.815519782110000
,110200110105.000000000000000,13,0.796563397988000
,110200110106.000000000000000,22,0.820716760126000
,110200110201.000000000000000,9,0.800577067116000
,110200110202.000000000000000,18,0.706321716018000
,110200110203.000000000000000,18,0.747168981911000
,110200110204.000000000000000,16,0.765042627764000
,110200110301.000000000000000,10,0.712533240669000
,110200110302.000000000000000,8,0.747213356905000
,110200110303.000000000000000,12,0.793541807188000
,110200110304.000000000000000,11,0.776280372734000
,110200110401.000000000000000,12,0.825856827050000
,110200110402.000000000000000,5,0.793828350011000
,110200110403.000000000000000,13,0.765936039507000
,110200110404.000000000000000,5,0.760280455650000
,110200110405.000000000000000,11,0.822297849089000
,110200110406.000000000000000,5,0.872139993184000
,110200110407.000000000000000,8,0.830409609936000
,110200110501.000000000000000,3,0.773610859052000
,110200110502.000000000000000,11,0.619616304306000
,110200110503.000000000000000,8,0.530797529847000
,110200110504.000000000000000,11,0.415661548057000
,110200110505.000000000000000,8,0.598445458906000
,110200110506.000000000000000,10,0.638680356979000
,110200110601.000000000000000,5,0.744599738688000
,110200110602.000000000000000,11,0.701595329320000
,110200110603.000000000000000,5,0.725447033499000
,110200110604.000000000000000,3,0.646439850810000
,110200110605.000000000000000,5,0.699787476291000
,110200110701.000000000000000,13,0.440551661571000
,110200110702.000000000000000,14,0.585826211918000
,110200110703.000000000000000,1,0.716224515886000
,110200110704.000000000000000,1,0.382238567618000
,110200110705.000000000000000,1,0.479096487928000
,110200110706.000000000000000,3,0.564437868283000
,110200110707.000000000000000,9,0.513642698636000
,110200110708.000000000000000,10,0.545739639101000
,110200110709.000000000000000,7,0.730411587251000
,110200110801.000000000000000,11,0.664320806443000
,110200110802.000000000000000,7,0.551432478629000
,110200110803.000000000000000,8,0.663193092653000
,110200110901.000000000000000,3,0.657916720581000
,110200110902.000000000000000,7,0.704395407743000
,110200110903.000000000000000,2,0.624560800000000
,110200110904.000000000000000,19,0.626608712385000
,110200120101.000000000000000,7,0.474447466115000
,110200120102.000000000000000,6,0.467076589878000
,110200120103.000000000000000,7,0.722798828571000
,110200120104.000000000000000,13,0.643586668747000
,110200120201.000000000000000,7,0.661696211621000
,110200120202.000000000000000,6,0.622001440007000
,110200120203.000000000000000,13,0.620054931972000
,110200120204.000000000000000,5,0.758345042567000
,110200120205.000000000000000,7,0.673072621714000
,110200120206.000000000000000,7,0.637073682878000
,110200120207.000000000000000,2,0.701572429256000
,110200120208.000000000000000,7,0.767771543591000
,110200120301.000000000000000,6,0.682967682930000
,110200120302.000000000000000,12,0.698193581554000
,110200120303.000000000000000,9,0.635963226445000
,110200120304.000000000000000,13,0.639171008175000
,110200120305.000000000000000,14,0.740783233444000
,110200120401.000000000000000,1,0.714793250615000
,110200120402.000000000000000,11,0.847183503479000
,110200120403.000000000000000,8,0.742358074480000
,110200120404.000000000000000,4,0.734679770887000
,110200120405.000000000000000,8,0.691642724855000
,110200120406.000000000000000,5,0.859267292123000
,110200120501.000000000000000,10,0.855201087871000
,110200120502.000000000000000,1,0.792338573749000
,110200120503.000000000000000,5,0.838768984993000
,110200120504.000000000000000,2,0.791077387879000
,110200120505.000000000000000,4,0.825986542992000
,110200120601.000000000000000,6,0.558956323754000
,110200120602.000000000000000,8,0.651363607904000
,110200120603.000000000000000,12,0.827201403989000
,110200120604.000000000000000,3,0.773363367172000
,110200130101.000000000000000,4,0.885352208969000
,110200130102.000000000000000,13,0.823909616914000
,110200130103.000000000000000,5,0.786405355105000
,110200130104.000000000000000,9,0.784138188866000
,110200130105.000000000000000,6,0.749258025284000
,110200130106.000000000000000,7,0.794066208715000
,110200130107.000000000000000,9,0.808970153715000
,110200130201.000000000000000,18,0.857152936002000
,110200130202.000000000000000,17,0.853173094154000
,110200130203.000000000000000,13,0.828317988096000
,110200130204.000000000000000,13,0.835740986498000
,110200130205.000000000000000,21,0.766867052080000
,110200130301.000000000000000,3,0.629865361679000
,110200130302.000000000000000,5,0.633867164166000
,110200130303.000000000000000,3,0.710637041218000
,110200130304.000000000000000,3,0.633021800435000
,110200130305.000000000000000,12,0.664255693948000
,110200130306.000000000000000,6,0.740234071773000
,110200130401.000000000000000,12,0.716135936811000
,110200130402.000000000000000,22,0.733033990933000
,110200130403.000000000000000,29,0.688160734848000
,110200130404.000000000000000,16,0.756310151249000
,110200130405.000000000000000,8,0.713722957998000
,110300010102.000000000000000,9,0.371503903732000
,110300020101.000000000000000,7,0.456749200000000
,110300020102.000000000000000,5,0.442485300000000
,110300020103.000000000000000,17,0.384836082353000
,110300020104.000000000000000,5,0.482520500000000
,110300020105.000000000000000,3,0.379276166667000
,110300020301.000000000000000,1,0.257292800000000
,110300020302.000000000000000,1,0.442816199327000
,110300020303.000000000000000,1,0.257292800000000
,110300020304.000000000000000,1,0.257292800000000
,110400010301.000000000000000,3,0.853224266667000
,110400010302.000000000000000,5,0.858587860000000
,110400010303.000000000000000,6,0.859691933333000
,110400010304.000000000000000,7,0.855457885714000
,110400010601.000000000000000,8,0.863370112500000
,110400010602.000000000000000,8,0.852116137500000
,110400010603.000000000000000,4,0.852730700000000
,110400010604.000000000000000,5,0.847996760000000
,110400010801.000000000000000,7,0.857318371429000
,110400010802.000000000000000,15,0.854321893333000
,110400010803.000000000000000,4,0.852938825000000
,110400010804.000000000000000,15,0.847068300000000
,110400010805.000000000000000,6,0.851828250000000
,110400010806.000000000000000,19,0.845613289474000
,110400010807.000000000000000,6,0.833164133333000
,110400010901.000000000000000,5,0.844208600000000
,110400010902.000000000000000,9,0.856596266667000
,110400010903.000000000000000,23,0.787644313043000
,110400010904.000000000000000,9,0.785298355556000
,110400010905.000000000000000,23,0.768246243478000
,110400010906.000000000000000,16,0.797578712500000
,110400010907.000000000000000,5,0.824065180000000
,110400010908.000000000000000,4,0.792065800000000
,110400011003.000000000000000,8,0.839339612500000
,110400020205.000000000000000,8,0.848495212500000
,110400020207.000000000000000,16,0.845185756250000
,110400020209.000000000000000,6,0.781853483333000
,110400020301.000000000000000,6,0.784295433333000
,110400020302.000000000000000,12,0.855734883333000
,110400020303.000000000000000,6,0.857783816667000
,110400020501.000000000000000,12,0.817488533333000
,110400020502.000000000000000,2,0.839209450000000
,110400020503.000000000000000,13,0.696378161538000
,110400020504.000000000000000,27,0.807892059259000
,110400020505.000000000000000,6,0.775985033333000
,110400020506.000000000000000,20,0.833628750000000
,110400020507.000000000000000,3,0.385389933333000
,110400020508.000000000000000,19,0.778280342105000
,110400030101.000000000000000,6,0.460806083333000
,110400030102.000000000000000,7,0.520301471429000
,110400030103.000000000000000,4,0.561100200000000
,110400030104.000000000000000,16,0.331486756250000
,110400030105.000000000000000,14,0.437034785714000
,110400030106.000000000000000,3,0.399273400000000
,110400030201.000000000000000,3,0.290014733333000
,110400030203.000000000000000,1,0.260935300000000
,110400030301.000000000000000,2,0.281563100000000
,110400030302.000000000000000,8,0.265221337500000
,110400030303.000000000000000,10,0.232980000000000
,110400030304.000000000000000,2,0.221691800000000
,110400040101.000000000000000,18,0.696370416667000
,110400040102.000000000000000,12,0.606358241667000
,110400040103.000000000000000,10,0.650485190000000
,110400040104.000000000000000,8,0.654718387500000
,110400040201.000000000000000,15,0.568974693333000
,110400040202.000000000000000,9,0.662050544444000
,110400040301.000000000000000,7,0.632948542857000
,110400040302.000000000000000,2,0.334845500000000
,110400040303.000000000000000,4,0.340431300000000
,110400050101.000000000000000,15,0.630996753333000
,110400050102.000000000000000,18,0.516479905556000
,110400050103.000000000000000,13,0.597743361538000
,110400050104.000000000000000,20,0.620802415000000
,110400050105.000000000000000,6,0.442812366667000
,110400050106.000000000000000,12,0.489463733333000
,110400050107.000000000000000,9,0.544767966667000
,110400050201.000000000000000,3,0.547750166667000
,110400050202.000000000000000,7,0.454378457143000
,110400050203.000000000000000,7,0.523109728571000
,110400050204.000000000000000,19,0.609737347368000
,110400050205.000000000000000,6,0.588286183333000
,110400050206.000000000000000,19,0.540864642105000
,110400050207.000000000000000,11,0.539194209091000
,110400050208.000000000000000,5,0.380579780000000
,110400050209.000000000000000,5,0.383850080000000
,110400050210.000000000000000,13,0.580190453846000
,110400050301.000000000000000,1,0.388182100000000
,110400050401.000000000000000,3,0.241582466667000
,110400050402.000000000000000,1,0.227029400000000
,110400050403.000000000000000,3,0.287512333333000
,110400050501.000000000000000,3,0.318079400000000
,110400050502.000000000000000,6,0.312894350000000
,110400050503.000000000000000,4,0.316882200000000
,110800010101.000000000000000,1,0.817601900000000
,110800010201.000000000000000,1,0.718649800000000
,110800010301.000000000000000,4,0.840221625000000
,130100010101.000000000000000,2,0.855509264087000
,130100010102.000000000000000,2,0.855509264087000
,130100010103.000000000000000,4,0.845276602000000
,130100010104.000000000000000,16,0.855377700462000
,130100010105.000000000000000,12,0.865641466425000
,130100010106.000000000000000,14,0.842329075488000
,130100010201.000000000000000,29,0.832387647257000
,130100010202.000000000000000,7,0.823112086612000
,130100010203.000000000000000,4,0.859297046485000
,130100010204.000000000000000,15,0.809858108397000
,130100010205.000000000000000,19,0.810550404725000
,130100010301.000000000000000,3,0.831166575365000
,130100010302.000000000000000,2,0.847434076202000
,130100010303.000000000000000,23,0.761295749851000
,130100010304.000000000000000,19,0.805786220399000
,130100010401.000000000000000,5,0.830794543021000
,130100010402.000000000000000,14,0.790896484830000
,130100010501.000000000000000,3,0.805437714154000
,130100010502.000000000000000,1,0.777013163797000
,130100010503.000000000000000,5,0.793677876728000
,130100010601.000000000000000,2,0.867792016831000
,130100010602.000000000000000,6,0.818044716463000
,130100010701.000000000000000,5,0.831075660439000
,130100010702.000000000000000,6,0.818410982153000
,130100010801.000000000000000,5,0.807327259793000
,130100010802.000000000000000,6,0.787836967504000
,130100010901.000000000000000,4,0.859889041166000
,130100010902.000000000000000,3,0.853657582849000
,130100010903.000000000000000,19,0.803243373302000
,130100011001.000000000000000,3,0.790751569417000
,130100011002.000000000000000,31,0.787397614529000
,130100011003.000000000000000,4,0.732620863088000
,130100011004.000000000000000,4,0.812281768007000
,130100011005.000000000000000,22,0.802316922825000
,130100011006.000000000000000,20,0.784318706899000
,130100011007.000000000000000,7,0.758831998310000
,130100011008.000000000000000,11,0.758595812750000
,130100011101.000000000000000,7,0.828271024559000
,130100011102.000000000000000,13,0.832470608108000
,130100011103.000000000000000,16,0.841152731279000
,130100011104.000000000000000,15,0.830524493981000
,130100011105.000000000000000,7,0.774017489586000
,130100011106.000000000000000,23,0.794064081607000
,130100011201.000000000000000,4,0.679914796218000
,130100011202.000000000000000,9,0.751617106915000
,130100011203.000000000000000,9,0.437766506691000
,130100011301.000000000000000,8,0.782528398508000
,130100011302.000000000000000,3,0.787699785266000
,130100011303.000000000000000,5,0.628858198185000
,130100011304.000000000000000,28,0.584433662738000
,130100011305.000000000000000,7,0.672199490708000
,130100011306.000000000000000,24,0.387186211166000
,130100011307.000000000000000,11,0.476494855448000
,130100020101.000000000000000,4,0.827914250736000
,130100020102.000000000000000,9,0.864039592351000
,130100020103.000000000000000,3,0.701478793489000
,130100020104.000000000000000,20,0.636558416744000
,130100020201.000000000000000,9,0.852744508128000
,130100020202.000000000000000,17,0.601680463176000
,130100020203.000000000000000,15,0.604895168517000
,130100020204.000000000000000,9,0.834388043127000
,130100020205.000000000000000,21,0.558814731487000
,130100020206.000000000000000,23,0.448455397978000
,130100020207.000000000000000,11,0.359809973673000
,130100020301.000000000000000,1,0.825357617707000
,130100020302.000000000000000,18,0.843155713531000
,130100020303.000000000000000,13,0.845797319685000
,130100020304.000000000000000,20,0.832306589435000
,130100020305.000000000000000,11,0.786403937507000
,130100020306.000000000000000,26,0.410386665596000
,130100020401.000000000000000,8,0.816770256589000
,130100020402.000000000000000,15,0.818267358644000
,130100020403.000000000000000,2,0.848996503574000
,130100020404.000000000000000,2,0.686872644915000
,130100020405.000000000000000,11,0.838577984453000
,130100020406.000000000000000,21,0.792858114664000
,130100020407.000000000000000,23,0.815642883282000
,130100020408.000000000000000,24,0.495924880356000
,130100020409.000000000000000,7,0.804294975161000
,130100020410.000000000000000,10,0.850323377397000
,130100020411.000000000000000,26,0.486954261416000
,130100020501.000000000000000,10,0.800014457929000
,130100020502.000000000000000,9,0.707787099404000
,130100020503.000000000000000,8,0.821673377920000
,130100020504.000000000000000,12,0.795294296926000
,130100020505.000000000000000,3,0.779755938429000
,130100020601.000000000000000,4,0.846423743427000
,130100020602.000000000000000,5,0.788220021497000
,130100020603.000000000000000,5,0.712192561215000
,130100020604.000000000000000,7,0.761336876646000
,130100020605.000000000000000,17,0.468297654329000
,130100020606.000000000000000,4,0.693532211783000
,130100020607.000000000000000,14,0.497537408556000
,130100020608.000000000000000,1,0.637066244909000
,130100020609.000000000000000,7,0.460979786514000
,130100020701.000000000000000,10,0.588173715749000
,130100020702.000000000000000,2,0.683162842876000
,130100020704.000000000000000,9,0.630471436087000
,130100020705.000000000000000,60,0.494559343030000
,130100020706.000000000000000,11,0.358942668553000
,130100020707.000000000000000,16,0.401476686123000
,130100020708.000000000000000,3,0.714375692390000
,130100020709.000000000000000,2,0.536632273000000
,130100020710.000000000000000,20,0.446311456711000
,130100020712.000000000000000,9,0.487506598404000
,130100020801.000000000000000,7,0.636059149996000
,130100020802.000000000000000,8,0.651235518460000
,130100020901.000000000000000,5,0.603463254178000
,130100020902.000000000000000,9,0.657745828400000
,130100020903.000000000000000,7,0.505707046660000
,130100020904.000000000000000,9,0.472397215509000
,130100020905.000000000000000,4,0.517894157709000
,130100020906.000000000000000,14,0.445323455215000
,130100021001.000000000000000,3,0.649102257635000
,130100021002.000000000000000,8,0.595683602486000
,130100021101.000000000000000,14,0.623167116555000
,130100021102.000000000000000,9,0.811071511892000
,130100021103.000000000000000,15,0.708418459311000
,130100021104.000000000000000,7,0.795956053104000
,130100021105.000000000000000,5,0.822309025007000
,130100030101.000000000000000,11,0.718460222892000
,130100030102.000000000000000,24,0.690069896467000
,130100030103.000000000000000,10,0.631026643662000
,130100030201.000000000000000,16,0.589401110411000
,130100030202.000000000000000,22,0.583819260888000
,130100030203.000000000000000,17,0.590944073860000
,130100030301.000000000000000,20,0.741831709601000
,130100030302.000000000000000,4,0.299577060154000
,130100030303.000000000000000,28,0.581400957105000
,130100030401.000000000000000,16,0.613818885159000
,130100030402.000000000000000,11,0.701662076581000
,130100030403.000000000000000,13,0.456134706600000
,130100030404.000000000000000,9,0.431174617451000
,130100030405.000000000000000,16,0.551758441026000
,130100030406.000000000000000,6,0.647812184635000
,130100030407.000000000000000,10,0.643521176435000
,130100030408.000000000000000,75,0.549239178234000
,130100030501.000000000000000,3,0.699608667635000
,130100030502.000000000000000,4,0.632649595771000
,130100030503.000000000000000,2,0.630581784644000
,130100030504.000000000000000,17,0.677308417850000
,130100030601.000000000000000,11,0.804971209109000
,130100030602.000000000000000,24,0.680339036238000
,130100030603.000000000000000,34,0.627017765447000
,130100030604.000000000000000,16,0.836047213348000
,130100030605.000000000000000,14,0.700298256137000
,130100030606.000000000000000,5,0.755096052331000
,130100030607.000000000000000,15,0.557176755066000
,130100030702.000000000000000,14,0.572831545750000
,130100030703.000000000000000,15,0.595043965069000
,130100040101.000000000000000,7,0.803129854438000
,130100040102.000000000000000,3,0.787128868458000
,130100040103.000000000000000,11,0.811425613209000
,130100040104.000000000000000,8,0.798917748935000
,130100040105.000000000000000,16,0.807567980924000
,130100040201.000000000000000,5,0.826653028341000
,130100040202.000000000000000,6,0.766969350935000
,130100040203.000000000000000,9,0.605177657211000
,130100040204.000000000000000,5,0.519000527062000
,130100040205.000000000000000,15,0.650725603630000
,130100040301.000000000000000,6,0.829753650570000
,130100040302.000000000000000,15,0.726118814145000
,130100040303.000000000000000,5,0.592955512889000
,130100040304.000000000000000,2,0.620436926895000
,130100040305.000000000000000,10,0.723214800254000
,130100040306.000000000000000,18,0.766695056106000
,130100040307.000000000000000,30,0.519388296400000
,130100040401.000000000000000,4,0.818676619304000
,130100040402.000000000000000,12,0.816670938023000
,130100040403.000000000000000,8,0.773136461041000
,130100040404.000000000000000,16,0.761001113763000
,130100040405.000000000000000,17,0.539383747162000
,130100040406.000000000000000,11,0.540898344047000
,130100040501.000000000000000,2,0.846837972541000
,130100040502.000000000000000,10,0.847818996855000
,130100040503.000000000000000,9,0.770669806304000
,130100040504.000000000000000,9,0.541049894429000
,130100040601.000000000000000,3,0.842868341350000
,130100040602.000000000000000,17,0.718522267340000
,130100040603.000000000000000,27,0.721694449018000
,130100040604.000000000000000,14,0.735859164138000
,130100040605.000000000000000,20,0.619390764027000
,130100040606.000000000000000,6,0.341995726462000
,130100040607.000000000000000,16,0.567820146398000
,130100040608.000000000000000,21,0.679781642402000
,130100040609.000000000000000,3,0.668030042021000
,130100040610.000000000000000,4,0.571746441131000
,130100040611.000000000000000,42,0.769905751242000
,130100040701.000000000000000,9,0.784093898465000
,130100040702.000000000000000,9,0.570986202421000
,130100040703.000000000000000,6,0.670130787821000
,130100040704.000000000000000,14,0.386679335020000
,130100040705.000000000000000,21,0.408766003004000
,130100040706.000000000000000,21,0.678623138002000
,130100050101.000000000000000,3,0.820396850400000
,130100050103.000000000000000,12,0.850049005536000
,130100050104.000000000000000,2,0.839594938543000
,130100050105.000000000000000,5,0.858488522738000
,130100050106.000000000000000,1,0.867808274577000
,130100050107.000000000000000,3,0.843089452052000
,130100050108.000000000000000,8,0.850680290474000
,130100050109.000000000000000,22,0.856957635509000
,130100050201.000000000000000,2,0.823746249168000
,130100050203.000000000000000,15,0.764207482306000
,130100050204.000000000000000,5,0.509270027684000
,130100050302.000000000000000,2,0.635115981665000
,130100050303.000000000000000,11,0.599807539536000
,130100050304.000000000000000,36,0.618899738634000
,130100050401.000000000000000,20,0.827669681443000
,130100050402.000000000000000,15,0.852236407681000
,130100050403.000000000000000,9,0.826633172218000
,130100050404.000000000000000,3,0.645120348497000
,130100050405.000000000000000,19,0.803478061316000
,130100050406.000000000000000,18,0.547026836730000
,130100050407.000000000000000,17,0.437903624160000
,130100050408.000000000000000,16,0.563056246529000
,130201010106.000000000000000,5,0.550039872711000
,130201010107.000000000000000,4,0.779637924209000
,130201010108.000000000000000,12,0.710674662479000
,130201010109.000000000000000,5,0.558533584838000
,130201010110.000000000000000,6,0.636847129346000
,130201010201.000000000000000,2,0.851054018561000
,130201020201.000000000000000,13,0.842279231330000
,130201020202.000000000000000,3,0.792462532993000
,130201020204.000000000000000,1,0.849963707543000
,130201020205.000000000000000,7,0.806686877765000
,140100010101.000000000000000,5,0.843957619407000
,140100010102.000000000000000,21,0.840155160346000
,140100010103.000000000000000,15,0.809901148758000
,140100010104.000000000000000,15,0.714853275066000
,140100010201.000000000000000,4,0.775461319464000
,140100010202.000000000000000,8,0.802955375212000
,140100010203.000000000000000,19,0.817361155917000
,140100010204.000000000000000,6,0.842938439110000
,140100010205.000000000000000,14,0.769648979331000
,140100010206.000000000000000,14,0.703962707741000
,140100010207.000000000000000,18,0.732111287433000
,140100010208.000000000000000,2,0.718310672730000
,140100010209.000000000000000,15,0.625978774943000
,140100010210.000000000000000,27,0.672384395540000
,140100010301.000000000000000,3,0.814164328674000
,140100010302.000000000000000,17,0.847917054514000
,140100010303.000000000000000,9,0.804402175790000
,140100010304.000000000000000,11,0.851314683303000
,140100010305.000000000000000,13,0.824316354942000
,140100010306.000000000000000,1,0.620937270495000
,140100010307.000000000000000,11,0.851606284423000
,140100010308.000000000000000,45,0.787473929147000
,140100010309.000000000000000,16,0.590205274234000
,140100010401.000000000000000,19,0.857087802508000
,140100010402.000000000000000,16,0.856444089120000
,140100010403.000000000000000,14,0.856728559604000
,140100010404.000000000000000,37,0.834619971636000
,140100010405.000000000000000,14,0.850063974993000
,140100010406.000000000000000,18,0.627278378663000
,140100010407.000000000000000,44,0.734180731642000
,140100010501.000000000000000,23,0.714733367474000
,140100010502.000000000000000,8,0.832968515763000
,140100010503.000000000000000,25,0.782250515752000
,140100010504.000000000000000,25,0.752609329866000
,140100010601.000000000000000,27,0.754496554974000
,140100010602.000000000000000,9,0.832657475741000
,140100010603.000000000000000,29,0.829533329954000
,140100010604.000000000000000,25,0.789965345597000
,140100010605.000000000000000,25,0.552690746924000
,140100010606.000000000000000,48,0.617571435718000
,140100010701.000000000000000,15,0.704432336622000
,140100010702.000000000000000,21,0.729710957403000
,140100010703.000000000000000,22,0.694343548735000
,140100010704.000000000000000,12,0.669707445953000
,140100010705.000000000000000,7,0.630331853974000
,140100010706.000000000000000,19,0.791527597690000
,140100010707.000000000000000,13,0.695782311132000
,140100010708.000000000000000,27,0.736732777252000
,140100010709.000000000000000,21,0.640141041257000
,140100010801.000000000000000,14,0.853393249854000
