FID,HUC12,FP_Areakm2,StrmOrder,Floods,Groundwater,Sediment,Organics_Solutes,Habitat,IFI_geomean,IFI_prod,In_City,ECO_name
1049,1.102E+11,3.90956,3,0.981325105,0.908325984,0.82785243,0.792742834,0.885234954,0.876677158,0.517843411,0,SWT
1050,1.102E+11,4.9222898,4,0.96394728,0.725809092,0.786901657,0.783121475,0.857934438,0.819626282,0.369895783,0,SWT
1051,1.102E+11,2.6115301,4,0.932935637,0.596081919,0.677688374,0.7489595,0.730657649,0.729242527,0.206233844,0,SWT
1052,1.102E+11,28.9188995,7,0.934453682,0.816721189,0.659548345,0.608057789,0.569580406,0.705140447,0.17433241,1,SWT
1053,1.102E+11,0.566535,2,1,0.591703419,0.687573311,0.794493189,0.730892032,0.749330308,0.236247105,0,SWT
1054,1.102E+11,14.6215,7,0.881672016,0.567596196,0.555328124,0.621855638,0.486917324,0.609548407,0.084147459,1,SWT
1055,1.102E+11,0.384789,3,1,1,0.863320312,0.817760416,0.908880208,0.91508395,0.641659591,0,SWT
1056,1.102E+11,22.1403999,-999,0.936610849,0.980839845,0.939131487,0.993027647,0.911489219,0.95174217,0.780902048,0,SWT
1057,1.102E+11,11.8580999,2,0.957713211,0.993764729,0.917888485,0.895791576,0.902571894,0.932823657,0.706313908,0,SWT
1058,1.102E+11,17.6585007,2,0.936745361,0.975192488,0.84029091,0.828571926,0.842134955,0.882613761,0.535615914,0,SWT
1059,1.102E+11,8.5970097,4,0.913760454,0.736166817,0.789820732,0.7627634,0.795858776,0.797466772,0.322524701,0,SWT
1060,1.102E+11,38.9514008,4,0.967662538,0.751696582,0.83455171,0.791714079,0.853612857,0.836777153,0.410250454,0,SWT
1061,1.102E+11,7.9383898,4,0.839112234,0.676625589,0.729621501,0.717762832,0.68067417,0.726502756,0.202388732,0,SWT
1062,1.102E+11,1.49525,3,0.953840046,0.989343815,0.778290527,0.78249903,0.852193685,0.866956549,0.489763774,0,SWT
1063,1.102E+11,2.5532,2,0.992208922,0.99780147,0.822681477,0.776226085,0.881787651,0.889705441,0.557482491,0,SWT
1064,1.102E+11,7.5564399,3,0.967753477,0.991193939,0.810502467,0.800088255,0.873437552,0.885134961,0.543309719,0,SWT
1065,1.102E+11,2.18994,3,0.972318347,0.87551001,0.797135909,0.769212705,0.798820022,0.839497625,0.416962848,0,SWT
1066,1.102E+11,1.53012,3,0.784421666,0.996057041,0.788923529,0.811130762,0.859282353,0.8445378,0.429630855,0,SWT
1067,1.102E+11,1.79187,3,0.974988506,0.99435,0.792330478,0.765596958,0.859608643,0.872467427,0.505529039,0,SWT
1068,1.102E+11,3.9427299,4,0.872767283,0.990845153,0.846469188,0.843331917,0.885444461,0.886206748,0.546607093,0,SWT
1069,1.102E+11,1.40342,3,0.917394613,0.979768158,0.812448684,0.783682443,0.821462513,0.859885573,0.470114139,0,SWT
1070,1.102E+11,1.7736501,4,0.993923717,0.995078411,0.881676661,0.847825996,0.917221889,0.925252289,0.678111082,0,SWT
1071,1.102E+11,1.22173,4,0.903073668,0.977909873,0.8064759,0.843405169,0.838061613,0.871736282,0.503414372,0,SWT
1072,1.102E+11,1.18969,4,0.921711067,0.967027859,0.858317381,0.817321021,0.83649771,0.878431344,0.523045078,0,SWT
1073,1.102E+11,0.826233,2,0.976515815,0.970303546,0.853000086,0.772767393,0.882697147,0.88772673,0.551310782,0,SWT
1074,1.102E+11,1.77739,4,0.974074876,0.987499792,0.888018924,0.85184224,0.872964238,0.913232671,0.635195189,0,SWT
1075,1.102E+11,6.7542901,4,0.969621458,0.990335722,0.856493471,0.85652934,0.896045801,0.912086934,0.631220613,0,SWT
1076,1.102E+11,7.6521602,4,0.881886145,0.509394733,0.606275019,0.700502046,0.503145747,0.625817886,0.095993065,0,SWT
1077,1.102E+11,8.8232803,7,0.866247246,0.515073813,0.475895985,0.613473855,0.402892861,0.554628014,0.052481835,0,SWT
1078,1.102E+11,0.545915,1,0.803859323,0.601351033,0.650471551,0.688796357,0.599954847,0.664889027,0.129940888,0,SWT
1079,1.102E+11,17.1502991,7,0.842565579,0.514200219,0.488792068,0.596249784,0.421842915,0.556272797,0.053264654,0,SWT
1080,1.102E+11,27.7654991,7,0.847825658,0.646201422,0.617764103,0.59967194,0.478790636,0.627352022,0.097175439,1,SWT
1081,1.102E+11,2.0597501,2,0.986930223,0.983703126,0.816921512,0.760305738,0.876257986,0.880217944,0.528385742,0,SWT
1082,1.102E+11,1.18669,3,0.987847606,0.99477404,0.830820176,0.791763742,0.887213451,0.89476509,0.573515496,0,SWT
1083,1.102E+11,1.67874,1,0.967023786,0.977956072,0.914255359,0.869378436,0.916408957,0.928163405,0.688846106,0,SWT
1084,1.102E+11,7.7685199,3,0.984713272,0.992175598,0.830484048,0.778215214,0.878138513,0.888747667,0.554488278,0,SWT
1085,1.102E+11,3.92206,3,0.61368339,0.320585755,0.405411591,0.485490396,0.464474842,0.447698375,0.01798571,1,SWT
1086,1.102E+11,2.06073,2,1,0.987060427,0.882267948,0.825771167,0.921511965,0.921002878,0.662681637,0,SWT
1087,1.102E+11,2.0030601,2,0.625917271,0.555808146,0.666241261,0.468893379,0.591639145,0.577618207,0.064299022,1,SWT
1088,1.102E+11,0.974704,2,0.719613039,0.50119874,0.649848166,0.432629353,0.509174567,0.552816142,0.051630173,1,SWT
1089,1.102E+11,17.7238007,7,0.592379722,0.395204797,0.442417536,0.33102679,0.294945024,0.398998982,0.010112509,1,SWT
1090,1.102E+11,14.0988998,7,0.750256396,0.87234279,0.574974263,0.581260804,0.472561965,0.635148121,0.103365376,0,SWT
1091,1.102E+11,13.6990995,7,0.919421979,0.654721001,0.631831437,0.630939687,0.653347835,0.69033666,0.156785063,0,SWT
1092,1.102E+11,0.175368,4,0.833333333,0.875678937,0.62375946,0.678023077,0.739187258,0.74410796,0.228128608,0,SRO
1093,1.102E+11,1.12788,4,0.876048225,0.907776651,0.686680433,0.722355181,0.778601848,0.789706265,0.307134015,0,SRO
1094,1.102E+11,0.69346,2,0.972051164,0.965168743,0.831557573,0.795869361,0.721038382,0.851524157,0.447697703,0,SRO
1095,1.102E+11,0.846083,3,0.921216939,0.879957574,0.786241587,0.785531309,0.696429635,0.80999825,0.348674673,0,SRO
1096,1.102E+11,0.806605,3,0.977206374,0.925831799,0.761899342,0.796589917,0.7727895,0.842446635,0.424338073,0,SRO
1097,1.102E+11,0.889287,3,0.92801886,0.965963483,0.745427796,0.759150651,0.830285197,0.841193042,0.421190297,0,SRO
1098,1.102E+11,1.9786,3,0.947123446,0.95970533,0.810508974,0.755312154,0.764035114,0.842768749,0.425149932,0,SRO
1099,1.102E+11,5.03019,4,0.964773887,0.661426123,0.78108898,0.768224488,0.687392653,0.765702536,0.263208813,0,SRO
1100,1.102E+11,0.955531,3,0.996647442,0.95193353,0.894695211,0.802210105,0.779401971,0.880997314,0.530729125,0,SRO
1101,1.102E+11,1.06248,3,0.979351868,0.986318832,0.876929149,0.86975979,0.751286099,0.88843376,0.553509739,0,SRO
1102,1.102E+11,0.0623302,2,0.929427822,0.954905748,0.774592434,0.780475266,0.795158466,0.843358937,0.426640676,0,SRO
1103,1.102E+11,1.07886,3,0.992570275,0.992644039,0.898986122,0.86542483,0.856371852,0.919263265,0.656446787,0,SRO
1104,1.102E+11,3.92994,5,0.972675837,0.689496744,0.769059361,0.743184433,0.668314965,0.761566094,0.256175741,0,SRO
1105,1.102E+11,0.911972,5,0.997284248,0.992194527,0.799250459,0.730866735,0.821788227,0.861666797,0.47500348,0,SRO
1106,1.102E+11,1.04379,5,0.89875783,0.822716421,0.642366798,0.582592293,0.57594701,0.692603434,0.159376102,0,SRO
1107,1.102E+11,2.4706099,3,0.987409868,0.976427198,0.886378866,0.837804875,0.91449338,0.918789523,0.654757034,0,SWT
1108,1.102E+11,4.8191199,5,0.941038537,0.558519315,0.575474671,0.627774884,0.543505157,0.634944674,0.103199935,0,SRO
1109,1.102E+11,0.694862,2,0.461351569,0.636783789,0.339236494,0.380677591,0.354175899,0.422338406,0.013437018,0,SRO
1110,1.102E+11,0.607332,3,0.636063654,0.847791793,0.713570485,0.640788851,0.625362209,0.688041524,0.154196049,0,SRO
1111,1.102E+11,0.933942,2,0.718855373,0.943875464,0.66817318,0.800694301,0.775016855,0.77596946,0.281334598,0,SRO
1112,1.102E+11,0.747189,3,0.839442193,0.947808408,0.615734106,0.814061476,0.725173123,0.780262424,0.289203447,0,SRO
1113,1.102E+11,1.89022,2,0.727129759,0.94765867,0.714943716,0.740352998,0.711362812,0.763507209,0.25945719,0,SRO
1114,1.102E+11,4.8947001,3,0.495819668,0.650639024,0.588148875,0.478781701,0.5428841,0.547771155,0.049316903,1,SRO
1115,1.102E+11,3.68922,3,0.971664305,0.973845006,0.819912267,0.792258782,0.873862435,0.883113902,0.537135191,0,SWT
1116,1.102E+11,0.864612,2,0.935945359,0.84052962,0.837543945,0.808707234,0.87015593,0.857511408,0.463659896,0,SWT
1117,1.102E+11,2.57374,2,0.811124375,0.803949022,0.824637442,0.766541012,0.782885244,0.797558418,0.322710069,1,SRO
1118,1.102E+11,8.5830202,4,0.597679469,0.461488472,0.663371101,0.472869294,0.628901277,0.558652654,0.054413835,1,SWT
1119,1.102E+11,3.2707901,4,0.902459406,0.94722384,0.786461479,0.75950897,0.780894861,0.832025515,0.398733958,0,SRO
1120,1.102E+11,0.806628,3,0.982604061,0.99874794,0.847909393,0.830334988,0.898606262,0.909078392,0.620878579,0,SRO
1121,1.102E+11,0.0634458,2,0.92114648,0.996902617,0.741964794,0.809530254,0.827976529,0.854915455,0.456684047,0,SRO
1122,1.102E+11,3.0931201,3,0.79620277,0.952440096,0.787760351,0.767065995,0.758732252,0.809534477,0.347677629,0,SRO
1123,1.102E+11,0.803924,3,0.992919886,0.997939703,0.916653955,0.900285105,0.867474556,0.933624301,0.709350267,0,SWT
1124,1.102E+11,6.1118498,5,0.812435795,0.934640914,0.756619785,0.752638169,0.665249989,0.779428944,0.2876621,1,SWT
1125,1.102E+11,8.7709503,3,0.788161914,0.869981025,0.82612125,0.751106404,0.852037055,0.816330068,0.362517491,0,SWT
1126,1.102E+11,0.801487,3,0.973471813,0.986762873,0.823206049,0.799681604,0.875548152,0.888481471,0.553658378,0,SWT
1127,1.102E+11,2.4631701,3,0.997596314,0.97015692,0.860142169,0.808152342,0.906047392,0.905737277,0.609552633,0,SWT
1128,1.102E+11,9.2221804,5,0.987409033,0.972218705,0.803129677,0.720803124,0.820558236,0.85466233,0.456008367,0,SWT
1129,1.102E+11,0.585468,5,1,0.999360165,0.810416955,0.746369494,0.873611304,0.880117255,0.528083597,0,SWT
1130,1.102E+11,3.0666201,5,0.999979717,0.999276577,0.8049596,0.739022135,0.850589377,0.872500484,0.50562482,0,SWT
1131,1.102E+11,3.2134299,2,0.944796034,0.780612565,0.820328167,0.739425551,0.832639084,0.820771927,0.372488157,0,SWT
1132,1.102E+11,3.0335801,2,0.998462859,0.987647167,0.891225869,0.841571664,0.875655558,0.916788563,0.647658297,0,SWT
1133,1.102E+11,6.8017502,5,0.963988931,0.647670257,0.715439385,0.687023012,0.700136735,0.735242493,0.214858725,0,SWT
1134,1.102E+11,7.7507,5,0.931718353,0.933953234,0.72580779,0.712835428,0.761688849,0.807308743,0.342924315,0,SRO
1135,1.102E+11,2.67554,5,1,0.985294736,0.836123512,0.761890997,0.869274857,0.885884926,0.545615323,0,SWT
1136,1.102E+11,2.62291,5,1,1,0.818459921,0.757946561,0.866281092,0.883199812,0.537396508,0,SWT
1137,1.102E+11,0.350343,2,0.971204777,0.992941769,0.887256208,0.897854415,0.868906983,0.922343241,0.667517794,0,SWT
1138,1.102E+11,2.5067501,6,0.988632837,0.75,0.777857881,0.726544834,0.842846271,0.812084961,0.353189139,0,SWT
1139,1.102E+11,1.45908,3,0.982111095,0.976453637,0.860114246,0.862831631,0.906742831,0.916127067,0.645325124,0,SWT
1140,1.102E+11,3.293,3,0.973972579,0.744176819,0.874671363,0.876757215,0.916447575,0.873797806,0.509395085,0,SWT
1141,1.102E+11,12.6695995,6,0.938798354,0.809394097,0.735205597,0.692437544,0.784526454,0.787817949,0.303479498,0,SWT
1142,1.102E+11,7.5350199,6,0.982702549,0.960816748,0.774016671,0.727071861,0.683283054,0.816578968,0.363070488,0,SWT
1143,1.102E+11,18.3712006,6,0.94418112,0.852649704,0.69893146,0.650003139,0.661489908,0.752904417,0.241935291,0,SWT
1144,1.102E+11,0.891732,3,0.930701106,0.863236687,0.657543496,0.70192695,0.639350335,0.749858095,0.237080274,0,SRO
1145,1.102E+11,1.75901,3,0.886362077,0.681700713,0.501886307,0.668210464,0.637190279,0.664046566,0.12911975,0,SRO
1146,1.102E+11,1.6076601,2,0.917096755,0.891860138,0.692245265,0.782677703,0.680875545,0.786909014,0.301732855,0,SRO
1147,1.102E+11,1.3587101,3,0.964676841,0.794871179,0.610073743,0.74351388,0.650599287,0.74290404,0.226289082,0,SRO
1148,1.102E+11,0.518596,3,0.776634393,0.858322828,0.552424307,0.606617078,0.534949538,0.653843036,0.119499892,0,SRO
1149,1.102E+11,1.8616,3,0.819652159,0.83794832,0.599409411,0.707720266,0.554296779,0.694440232,0.161500684,0,SRO
1150,1.102E+11,4.6676698,3,0.918926318,0.859771246,0.750293251,0.737309678,0.81090252,0.812648328,0.354415928,0,SWT
1151,1.102E+11,0.591757,2,0.885071423,0.859456247,0.750527656,0.663899251,0.743185774,0.776164315,0.281688008,0,SRO
1152,1.102E+11,10.1584997,3,0.913797905,0.991875326,0.761866708,0.764798271,0.835593678,0.849074224,0.441294266,0,SWT
1153,1.102E+11,2.80358,2,0.964068341,0.988719444,0.8305763,0.83092431,0.846110394,0.889425927,0.556607336,0,SWT
1154,1.102E+11,4.07201,3,0.950011053,0.994258926,0.848034293,0.868104639,0.886045001,0.907682339,0.616125846,0,SWT
1155,1.102E+11,10.4659004,4,0.857450865,0.991331582,0.775862419,0.762227301,0.848245546,0.843264461,0.42640176,0,SWT
1156,1.102E+11,6.5409899,4,0.85017837,0.987518142,0.709484099,0.764593475,0.805259781,0.818225254,0.366745165,0,SWT
1157,1.102E+11,2.30548,4,0.979300865,0.989698782,0.812964342,0.778282436,0.875309561,0.882994329,0.536771653,0,SWT
1158,1.102E+11,1.22392,3,0.91946891,0.977436283,0.755790034,0.805363936,0.829970281,0.853918214,0.454026692,0,SWT
1159,1.102E+11,3.0568199,3,0.935943089,0.973629061,0.850389894,0.859822608,0.900259929,0.902833298,0.599843339,0,SWT
1160,1.102E+11,2.6653099,4,0.826499367,0.993109967,0.815011611,0.865803453,0.876674407,0.873237265,0.507763295,0,SWT
1161,1.102E+11,0.730566,4,0.962901853,1,0.849166788,0.873085345,0.845371394,0.903932193,0.603502772,0,SWT
1162,1.102E+11,2.96579,5,0.98251601,0.997438487,0.818839019,0.790004654,0.878635214,0.889554392,0.557009422,0,SWT
1163,1.102E+11,1.2525899,3,0.8859472,0.996678979,0.854167249,0.852062201,0.898629925,0.896007502,0.5775083,0,SWT
1164,1.102E+11,1.20531,3,0.950838449,0.996980052,0.814811467,0.847378459,0.86352974,0.892156432,0.565203776,0,SWT
1165,1.102E+11,2.1122601,5,0.985788496,1,0.826590735,0.797210655,0.873727168,0.892903741,0.567574941,0,SWT
1166,1.102E+11,2.35355,5,0.97862328,0.98231113,0.81607984,0.7739414,0.814847277,0.868712981,0.49474516,0,SWT
1167,1.102E+11,8.6395502,2,0.967656203,0.735761125,0.858311601,0.834117888,0.89420773,0.854582022,0.455794164,0,SWT
1168,1.102E+11,5.67594,5,0.986371949,0.964540462,0.813622593,0.76985724,0.843007363,0.871375101,0.502372352,0,SWT
1169,1.102E+11,0.115982,2,0.909618729,0.980530736,0.711676793,0.770372579,0.807784528,0.830462356,0.39500242,0,SWT
1170,1.102E+11,2.1229,2,0.954496524,0.736331397,0.783270713,0.783809767,0.852180942,0.81865404,0.367707127,0,SWT
1171,1.102E+11,2.1601801,4,0.975084943,0.902948623,0.787382459,0.863828525,0.857455126,0.87519743,0.513487845,0,SWT
1172,1.102E+11,14.6084995,5,0.963525815,0.717677397,0.749210082,0.745473897,0.830824931,0.796650145,0.320876711,0,SWT
1173,1.102E+11,7.3345599,5,0.951723359,0.975806681,0.771475041,0.741707173,0.836330606,0.850278843,0.44443358,0,SWT
1174,1.102E+11,7.2897401,5,0.883481634,0.558762371,0.627875703,0.65117923,0.511715801,0.635046526,0.103282733,0,SWT
1175,1.102E+11,1.75156,3,0.978424085,0.996611991,0.854387071,0.801332083,0.871470019,0.89733494,0.581798895,0,SWT
1176,1.102E+11,12.9001999,4,0.940098183,0.974225219,0.797636095,0.795112103,0.803925612,0.85872938,0.466962073,0,SWT
1177,1.102E+11,5.3227801,3,0.94141116,0.994260324,0.872176737,0.843484029,0.865316289,0.901627478,0.595848285,0,SWT
1178,1.102E+11,16.9447002,5,0.891826954,0.922044552,0.760907986,0.751846423,0.740324934,0.809810179,0.348270072,0,SWT
1179,1.102E+11,0.848764,2,0.937027733,0.994255225,0.852830358,0.847794639,0.854483277,0.895408973,0.57558201,0,SWT
1180,1.102E+11,5.1115398,3,0.942633203,0.991897809,0.842585062,0.824606226,0.843700278,0.88668966,0.548098005,0,SWT
1181,1.102E+11,4.3133302,3,0.905799371,0.981613795,0.788046833,0.792676717,0.730259714,0.834871485,0.405600181,0,SWT
1182,1.102E+11,2.69084,3,0.909816746,0.984440547,0.849622756,0.794480138,0.817429784,0.868521575,0.494200359,0,SWT
1183,1.102E+11,9.68326,3,0.930599743,0.948147172,0.805375691,0.791120987,0.765444425,0.844809432,0.430322217,0,SWT
1184,1.102E+11,2.6790199,3,0.900391651,0.951396707,0.778606979,0.828471988,0.716395616,0.830822843,0.395860477,0,SWT
1185,1.102E+11,9.3071299,3,0.949889874,0.972958902,0.849294852,0.842501245,0.830551349,0.887059307,0.549241424,0,SWT
1186,1.102E+11,13.3776999,4,0.910463826,0.932107851,0.780738286,0.767469123,0.773935888,0.829850858,0.393550289,0,SWT
1187,1.102E+11,25.5470009,4,0.923026777,0.967383922,0.815497108,0.776326575,0.808008573,0.854947019,0.456768359,0,SWT
1188,1.102E+11,1.55992,1,0.929006157,0.99064904,0.851167391,0.813814176,0.834249373,0.881363186,0.531832082,0,SWT
1189,1.102E+11,5.9165502,2,0.889599333,0.991799301,0.857146587,0.85341627,0.820890694,0.880691733,0.529809325,0,SWT
1190,1.102E+11,15.3586998,-999,0.908732341,0.990300593,0.935100965,0.99249596,0.900236332,0.944559592,0.751877022,0,SWT
1191,1.102E+11,13.4330997,2,0.94227014,0.991655891,0.856832718,0.817921919,0.850143939,0.889461911,0.556719939,0,SWT
1192,1.102E+11,9.8983698,2,0.955570775,0.985848855,0.856020898,0.83265703,0.865771947,0.897192109,0.58133601,0,SWT
1193,1.102E+11,33.7826996,2,0.975650269,0.992493104,0.865813975,0.824306819,0.888704599,0.907106994,0.614175627,0,SWT
1194,1.102E+11,4.3607898,2,0.948910254,0.996627308,0.865296612,0.88582884,0.872662912,0.912481046,0.63258554,0,SWT
1195,1.102E+11,5.5566401,3,0.933836663,0.979473953,0.840535429,0.870617332,0.840240685,0.89127181,0.562407173,0,SWT
1196,1.102E+11,6.8152599,3,0.936907534,0.992886678,0.912333396,0.883834058,0.881548879,0.920605199,0.66125218,0,SWT
1197,1.102E+11,3.59389,2,0.954329686,0.988057601,0.866163721,0.828738233,0.876660402,0.900877811,0.593375283,0,SWT
1198,1.102E+11,18.7243996,3,0.944592797,0.990471737,0.873942643,0.837260596,0.850369339,0.897444455,0.58215401,0,SWT
1199,1.102E+11,14.1795998,4,0.968751078,0.992206027,0.845718812,0.791225408,0.865154555,0.889378845,0.556460029,0,SWT
1200,1.102E+11,14.7419996,5,0.936923601,0.729779261,0.798095876,0.74910146,0.82107433,0.803849556,0.33564013,0,SWT
1201,1.102E+11,5.9601402,5,0.902632859,0.975271703,0.785783888,0.749949703,0.790540364,0.836718196,0.410105949,0,SWT
1202,1.102E+11,20.5202007,5,0.960692071,0.829347624,0.816571425,0.766129148,0.848385933,0.841864287,0.422873465,0,SWT
1203,1.102E+11,10.4354,5,0.981657161,0.922929762,0.809339125,0.754216624,0.860848582,0.862057786,0.476082145,0,SWT
1204,1.102E+11,5.3186202,2,0.980382662,0.990845768,0.899136974,0.875229217,0.924100092,0.932853986,0.706428738,0,SWT
1205,1.102E+11,15.5145998,2,0.943159271,0.969817803,0.896160606,0.85217142,0.886117067,0.90852278,0.618983547,0,SWT
1206,1.102E+11,21.6166,5,0.934720182,0.807620298,0.772563693,0.716469653,0.789189424,0.801014614,0.329763206,0,SWT
1207,1.102E+11,4.6424899,-999,0.969415917,0.71417366,0.969410027,0.952231547,0.969040048,0.908617621,0.619306694,1,SWT
1208,1.102E+11,3.15257,-999,0.945638871,0.807992613,0.811428691,0.97481693,0.821946726,0.869420667,0.496763638,0,SWT
1209,1.102E+11,36.4658012,-999,0.925037849,0.735230281,0.957716924,0.980307042,0.914854238,0.898063024,0.584163042,0,SWT
1210,1.102E+11,23.3458004,5,0.92228689,0.698986863,0.706385531,0.679031439,0.708012566,0.738008797,0.218931217,0,SWT
1211,1.102E+11,7.3160501,2,0.959476014,0.990916303,0.893468136,0.848010731,0.889537177,0.914835741,0.640789839,0,SWT
1212,1.102E+11,13.6001997,2,0.911160541,0.978540021,0.844990599,0.797417676,0.830624231,0.870208189,0.49901756,0,SWT
1213,1.102E+11,7.4182601,2,0.947205482,0.989991503,0.810915232,0.762563632,0.834223318,0.864812401,0.483737262,0,SWT
1214,1.102E+11,6.0209899,2,0.942407756,0.978925495,0.843194894,0.788100191,0.850507522,0.877880112,0.521406032,0,SWT
1215,1.102E+11,1.12062,1,0.964559233,0.728114841,0.839873453,0.757317726,0.840553533,0.822085954,0.375479422,0,SWT
1216,1.102E+11,12.5897999,4,0.960271471,0.969405436,0.824714918,0.762946836,0.849672966,0.869740875,0.497679102,0,SWT
1217,1.102E+11,1.0822099,2,0.83289655,0.981356471,0.719552347,0.746173383,0.733185076,0.797088831,0.321761159,0,SWT
1218,1.102E+11,7.6441698,2,0.654213361,0.925252951,0.674928977,0.661796378,0.662945355,0.709068212,0.179242124,0,SWT
1219,1.102E+11,13.9461002,3,0.95963728,0.98259296,0.806533178,0.736337885,0.8110188,0.853969211,0.454162283,0,SWT
1220,1.102E+11,6.5348701,3,0.945242222,0.987288835,0.804987545,0.729561245,0.802119136,0.848428847,0.439619686,0,SWT
1221,1.102E+11,7.6017199,2,0.944672795,0.982595238,0.863777645,0.815828103,0.863961116,0.892134176,0.565133279,0,SWT
1222,1.102E+11,14.8907003,4,0.96640554,0.92188705,0.820778194,0.741958161,0.846401812,0.855862084,0.459218034,0,SWT
1223,1.102E+11,10.7065001,4,0.917569496,0.83545048,0.809257167,0.741394781,0.801152103,0.818996691,0.368477298,0,SWT
1224,1.102E+11,8.7280903,-999,0.976023249,0.88514412,0.882853632,0.98852944,0.897790124,0.924922743,0.676904329,0,SWT
1225,1.102E+11,22.6173,-999,0.978866345,0.843346367,0.956667464,0.978955067,0.957062756,0.941539861,0.739934972,0,SWT
1226,1.102E+11,18.0858002,4,0.936456652,0.664599188,0.735393221,0.711710498,0.759840406,0.756342619,0.247510065,0,SWT
