,FID,HUC12,FREQUENCY,SUM_Length_km,Unnamed: 0,FP_Areakm2,Line_Density
157,-1,101900120106,1,3.0606400966644287,460,13.067999839782715,0.2342087644772514
158,-1,101900120107,7,23.269615709781647,461,29.40959930419922,0.7912251870245345
159,-1,101900120201,12,24.709804713726047,462,15.03909969329834,1.6430374967683157
160,-1,101900120206,18,51.75626224651933,467,47.669898986816406,1.0857220876602454
161,-1,101900120304,5,10.325695775449276,471,3.8160500526428223,2.705859627888835
162,-1,101900120402,14,58.84253654628992,473,38.99850082397461,1.508840988834013
163,-1,101900120605,6,26.557488918304443,480,36.34980010986328,0.730608939747601
164,-1,101900120606,2,1.820491969585419,481,2.6915700435638428,0.6763680454605407
165,-1,101900120607,5,14.047499895095825,482,21.233999252319336,0.6615569553418653
166,-1,101900120701,14,20.705769050866362,483,10.913800239562988,1.8972098257586822
167,-1,101900120702,3,12.407729864120483,484,15.65310001373291,0.7926691743638531
168,-1,101900120705,8,27.03004390001297,487,20.14240074157715,1.3419474791909298
169,-1,101900120708,1,0.06831140071153599,490,5.4856600761413565,0.01245272214526034
170,-1,101900120709,8,26.80331200361252,491,22.590200424194336,1.186501735279245
171,-1,101900120808,1,0.085542902350426,499,14.700200080871582,0.005819165853513615
172,-1,101900120809,11,22.076470859348774,500,11.070699691772461,1.9941351020257192
173,-1,101900120901,4,5.815059125423431,501,1.852550029754639,3.138948493711453
174,-1,101900120903,1,6.758580207824707,502,1.9997500181198118,3.3797125373596457
175,-1,101900120904,25,69.63991791009903,503,38.76599884033203,1.796417479062757
176,-1,101900120905,8,17.877188026905056,504,19.100400924682614,0.9359587841846371
177,-1,101900121001,7,20.38675370812416,505,14.503499984741213,1.4056437225202592
178,-1,101900121002,9,12.890903174877169,506,2.68956995010376,4.792923558050555
179,-1,101900121003,2,3.9692698717117314,507,3.7286798954010014,1.064524170231796
180,-1,101900121004,8,11.945647690445185,508,3.522910118103028,3.3908465700162473
181,-1,101900121005,24,53.5050021559,509,27.10090065002441,1.974288708956682
182,-1,101900121101,8,8.463436990976334,510,4.420440196990967,1.9146140686933104
183,-1,101900121102,3,2.79989605396986,511,3.8284599781036377,0.7313374228759055
184,-1,101900121103,4,5.726827919483185,512,5.72652006149292,1.0000537600474562
185,-1,101900121105,17,32.46853845193982,514,23.49160003662109,1.3821339713482508
186,-1,101900121201,7,17.55305027961731,515,10.88599967956543,1.6124426599577146
187,-1,101900121202,2,3.6762299537658687,516,1.258810043334961,2.920400876391521
188,-1,101900121203,5,11.41260451823473,517,7.82528018951416,1.4584275887689706
189,-1,101900121206,6,6.485907971858977,520,13.453700065612793,0.4820910188444546
190,-1,101900121207,19,48.39954683929682,521,51.40179824829102,0.9415924829226374
191,-1,101900121302,6,13.056397080421448,523,7.886340141296388,1.6555711326794467
192,-1,101900121303,4,14.110973238945007,524,4.1442599296569815,3.4049440620180804
193,-1,101900121304,3,5.021853983402252,525,19.321800231933594,0.25990611242851563
194,-1,101900130408,1,1.373039960861206,553,12.343899726867676,0.11123226786042774
195,-1,101900130409,4,8.794560328125954,554,25.04850006103516,0.3511012757928192
196,-1,101900140407,7,21.052031304687265,576,15.81630039215088,1.3310338563836779
197,-1,101900160707,3,3.141260981559753,580,3.421319961547852,0.918143002368771
198,-1,101900180101,6,18.130109906196594,586,12.201700210571287,1.4858675097171345
199,-1,101900180102,2,0.5446620136499399,587,3.96970009803772,0.13720482661125313
200,-1,101900180103,2,2.881729125976563,588,3.7074799537658687,0.7772743647742315
201,-1,101900180105,1,0.762898981571198,589,5.417109966278076,0.14083136327678458
202,-1,102500020906,4,8.02452003955841,686,7.221710205078125,1.1111661658641148
203,-1,102500030905,1,1.214619994163513,747,6.6163201332092285,0.1835793869868816
204,-1,102500031002,1,1.658139944076538,749,8.274350166320799,0.20039518641907225
205,-1,110200010206,2,9.373700141906738,829,8.289360046386719,1.1308110746127715
206,-1,110200010304,3,0.872771024703979,836,5.4409499168396,0.16040784018297527
207,-1,110200010406,2,1.4269769787788391,842,3.431879997253418,0.41580037178481444
208,-1,110200010502,4,14.070289254188538,844,2.5457699298858643,5.526928843416481
209,-1,110200010609,1,1.216189980506897,853,2.902980089187622,0.41894534000997535
210,-1,110200010704,1,0.369002014398575,858,1.7366399765014648,0.21248043313038623
211,-1,110200010705,3,5.503046005964278,859,2.252239942550659,2.443365780882158
212,-1,110200010708,1,0.34364399313926697,862,0.8785340189933777,0.39115615981839097
213,-1,110200010709,5,25.61906635761261,863,2.7020199298858643,9.48144981250926
214,-1,110200010710,1,0.7208600044250492,864,2.9047200679779053,0.24816849388411785
215,-1,110200011210,3,5.6372999995946875,901,3.099869966506958,1.818560152685048
216,-1,110200011307,3,1.4168898612260818,911,1.3589500188827517,1.0426357419612569
217,-1,110200011409,2,1.360520005226135,920,1.850950002670288,0.7350387656410868
218,-1,110200020207,1,0.40872600674629206,932,1.7338500022888184,0.23573319849280017
219,-1,110200020208,3,3.757323026657105,933,2.9233200550079346,1.2852930763501045
220,-1,110200020305,2,3.088469982147217,938,4.1834797859191895,0.7382538317843507
221,-1,110200020401,4,9.880454897880554,939,3.2388699054718018,3.050587144975581
222,-1,110200020402,3,1.3636459931731222,940,0.7194629907608032,1.8953664200727285
223,-1,110200020404,4,1.195941023528576,942,2.6802499294281006,0.4462050387158336
224,-1,110200020407,5,13.793401122093199,945,8.85319995880127,1.558013055875995
225,-1,110200020601,1,3.604180097579956,954,1.3344299793243408,2.7009136136201417
226,-1,110200020602,2,3.1991300582885738,955,2.5916900634765625,1.2343798756542574
227,-1,110200020603,2,3.90349592268467,956,7.812779903411865,0.4996295775566391
228,-1,110200020801,2,3.0290799736976624,961,1.1102499961853027,2.728286407660661
229,-1,110200020802,2,2.8324700593948364,962,2.35044002532959,1.2050807631212177
230,-1,110200020803,2,3.557510137557983,963,3.470190048217773,1.025162912730113
231,-1,110200020805,1,0.154424995183945,965,17.665000915527344,0.008741861714154066
232,-1,110200020902,1,2.410370111465454,967,3.973759889602661,0.6065716546619199
233,-1,110200020903,1,0.429839998483658,968,6.6564998626708975,0.06457447718044212
234,-1,110200020905,8,25.64307934045792,970,20.91699981689453,1.225944426300858
235,-1,110200021007,5,5.744763940572739,977,5.188920021057129,1.1071213118066847
236,-1,110200021104,1,2.717129945755005,981,1.7556699514389038,1.5476314004964955
237,-1,110200021107,2,2.9514879882335663,984,5.687660217285156,0.5189283247377909
238,-1,110200021201,2,3.1038600206375118,985,8.400779724121094,0.36947284925534024
239,-1,110200021202,8,10.819773137569427,986,13.299400329589846,0.8135534587598289
240,-1,110200021203,3,3.9503700733184814,987,11.349100112915039,0.3480778241459905
241,-1,110200021204,4,9.634125113487244,988,8.493579864501951,1.1342832194646317
242,-1,110200030301,1,0.015933400020003,1000,0.9193459749221802,0.017331233784268988
243,-1,110200030302,2,1.7157920598983771,1001,13.437100410461426,0.1276906480926905
244,-1,110200030303,2,3.5753298997879033,1002,3.0422399044036865,1.175229440193905
245,-1,110200030304,2,4.9969000816345215,1003,7.018189907073975,0.7119927143319252
246,-1,110200030305,8,18.883365213871,1004,8.483229637145996,2.2259641694933427
247,-1,110200030306,1,0.6067990064620971,1005,1.3829799890518188,0.43876195698111503
248,-1,110200030307,1,0.41067999601364097,1006,2.601870059967041,0.15784031736728746
249,-1,110200030308,2,3.634806096553803,1007,5.4772300720214835,0.6636212188932761
